,Year,State,TMAX_AVG,Population,meat_consumption,co2_emission,petroleum_emission,natural_gas_emission,electricity_emission,coal_emission,coal_consumption,natural_gas_consumption,petroleum_consumption
831,2006,NJ,184.6455573569043,8661679.0,10641.0,120.7,79.5,30.0,18.4,11.1,2239996.0,41003237.666666664,189697.33333333334
832,2006,NM,201.42214880257248,1962137.0,934299.0,59.7,17.4,12.1,33.0,30.2,16961078.0,17504973.666666668,36708.5
833,2006,NV,173.828003170882,2522658.0,204241.0,41.3,19.6,13.7,16.7,8.0,3487925.0,66544885.6,18384.0
834,2006,NY,148.93491258788225,19104631.0,163501.0,190.0,106.1,59.4,47.2,24.4,3117465.6666666665,124535396.33333333,3878741.3333333335
835,2006,OH,169.93025099996174,11481213.0,818041.0,263.5,84.2,40.8,130.3,138.3,23496484.0,6917237.833333333,1217831.0
836,2006,OK,242.72281676182732,3594090.0,3320892.0,109.3,38.4,34.1,50.5,36.7,10580665.5,94050492.5,39853.5
837,2006,OR,152.11966442092614,3670883.0,575091.0,40.1,25.3,12.2,6.4,2.6,1449061.0,26404279.0,8509.5
838,2006,PA,164.88994411326033,12510809.0,691825.0,272.9,93.8,36.2,125.1,142.6,18604743.166666668,33733184.5,720661.0
839,2006,RI,163.88182648315887,1063096.0,1294.0,10.5,6.3,4.2,2.3,0.0,0.0,21722612.25,22703.0
840,2006,SC,238.12757370827404,4357847.0,191999.0,86.3,35.3,9.6,40.4,41.2,10565678.0,16318160.666666666,130986.66666666667
841,2006,SD,158.6242087724219,783033.0,2301104.0,13.3,7.4,2.2,3.5,3.8,2063543.0,3344799.0,18778.0
842,2006,TN,211.84451090164922,6088766.0,547701.0,127.1,50.2,12.2,57.6,64.6,13742832.5,3032737.2,187150.66666666666
843,2006,TX,268.73302016882207,23359580.0,7469198.0,686.6,344.7,187.8,228.5,153.7,50935923.0,518270624.5,1203494.6666666667
844,2006,UT,147.48977729770675,2525507.0,488586.0,68.1,21.0,10.5,36.6,36.5,8527836.5,9700451.666666666,62587.5
845,2006,VA,199.50465459616436,7673725.0,492680.0,122.1,65.8,15.0,37.6,41.3,4578484.0,24403548.8,460312.5
846,2006,VT,130.56036824225754,622892.0,48219.0,6.6,6.2,0.4,0.0,0.0,0.0,30552.0,13575.333333333334
847,2006,WA,138.29641734561108,6370753.0,657878.0,73.0,52.0,14.4,9.6,6.6,2752939.3333333335,17967630.0,19743.666666666668
848,2006,WI,136.1755463110356,5577655.0,1026548.0,102.5,38.3,19.9,43.5,44.2,9596991.8,14749707.166666666,591527.8333333334
849,2006,WV,178.19471892615059,1827912.0,116335.0,112.5,14.3,6.7,86.5,91.5,15142426.0,1585874.2,155388.5
850,2006,WY,124.68360108839171,522667.0,808105.0,64.0,11.3,6.0,43.5,46.7,13107685.0,1579459.0,44807.0
851,2007,AK,44.666681203904105,680300.0,2316.0,44.0,23.0,19.7,3.3,1.3,249093.0,20972782.5,615986.0
852,2007,AL,249.51357958323288,4672840.0,447146.0,147.4,39.9,22.8,86.8,84.7,18615350.5,72173539.6,118320.5
853,2007,AR,225.62901198957817,2848650.0,611930.0,63.2,24.8,12.2,28.9,26.3,10435002.0,20149276.333333332,74908.0
854,2007,AZ,235.08963222983587,6167681.0,741583.0,101.7,38.6,21.3,55.6,41.9,14197888.0,93212598.0,44655.0
855,2007,CA,211.6375489141371,36250311.0,1851206.0,395.3,258.3,130.8,50.0,6.3,418326.0,286806029.3333333,1495551.0
856,2007,CO,146.3243872245643,4803868.0,3489938.0,99.0,34.4,27.5,43.4,37.1,12858504.666666666,41001682.0,21654.333333333332
857,2007,CT,150.97908424889584,3527270.0,11363.0,40.0,26.5,9.7,8.9,3.8,1225736.6666666667,24348776.666666668,780414.6666666666
859,2007,DE,191.11671232876714,871749.0,10394.0,16.5,7.8,2.6,6.7,6.1,1241984.5,6705781.6,178432.4
860,2007,FL,281.87127075287657,18367842.0,452694.0,256.0,137.2,50.0,125.3,68.8,14259013.5,258643335.66666666,11050587.333333334
861,2007,GA,245.77486054597253,9349988.0,360318.0,184.3,71.0,24.1,92.4,89.2,27317398.666666668,40681129.333333336,261526.0
862,2007,HI,260.2520030435618,1315675.0,29878.0,24.0,22.2,0.1,8.1,1.6,689627.0,0.0,5577292.8
863,2007,IA,152.4301408822659,2999212.0,6867851.0,87.3,27.2,15.7,39.6,44.4,11727155.0,10387418.8,282801.6
864,2007,ID,140.63347636658088,1505105.0,1129849.0,16.2,10.8,4.4,0.7,1.0,19448.0,4930534.8,160.0
865,2007,IL,178.8128871981425,12695866.0,1574348.0,242.3,86.3,51.9,97.9,104.1,19020736.0,22050144.333333332,109304.8
866,2007,IN,176.6378174076877,6379599.0,1060830.0,231.4,52.9,29.0,123.6,149.6,20208310.333333332,11880891.333333334,117559.6
867,2007,KS,193.40135067611504,2783785.0,6731911.0,79.6,26.3,15.4,38.9,37.8,22779650.0,12825930.5,313407.3333333333
868,2007,KY,209.76506931492625,4256672.0,697141.0,152.8,42.9,12.5,95.4,97.4,27376107.333333332,10443627.0,3710386.0
869,2007,LA,252.2717543486301,4375581.0,195711.0,237.3,137.7,75.8,38.4,23.9,7731364.5,126553669.0,2318126.0
870,2007,MA,148.98098934800814,6431559.0,8161.0,79.5,45.9,22.2,23.8,11.5,2564551.0,62431523.666666664,1736152.0
871,2007,MD,187.79528378115893,5653408.0,86466.0,78.2,35.8,11.0,30.5,31.3,4775007.2,7160623.0,596915.3333333334
872,2007,ME,113.87577838209326,1327040.0,14595.0,20.8,16.6,3.6,2.6,0.6,47536.0,23724386.5,367326.3333333333
873,2007,MI,136.92821035356167,10001284.0,580497.0,181.1,61.5,43.2,76.1,76.4,12267232.333333334,34115668.333333336,420235.6666666667
874,2007,MN,117.59999757164402,5207203.0,2979454.0,100.1,44.2,21.0,34.7,35.0,9832596.0,11393812.333333334,270363.3333333333
875,2007,MO,194.8919017232549,5887612.0,2239059.0,138.5,47.1,14.7,76.2,76.7,22104567.0,13630088.333333334,69857.5
876,2007,MS,248.6023055914519,2928350.0,257410.0,67.8,30.3,19.9,27.7,17.7,4947745.5,73983440.4,480503.3333333333
877,2007,MT,131.44729436005767,964706.0,1019663.0,36.5,13.2,4.0,20.0,19.3,7952616.666666667,522466.5,329630.8
878,2007,NC,222.7235875790136,9118037.0,2123839.0,154.3,62.4,12.9,78.5,79.1,12920053.2,16158747.6,247281.66666666666
879,2007,ND,122.36013553068226,652822.0,821672.0,52.7,9.3,3.3,31.0,40.1,16487362.666666666,51137.333333333336,49645.5
880,2007,NE,169.63719211628495,1783440.0,7996281.0,44.6,15.7,8.1,20.6,20.7,8183446.666666667,5470979.0,51132.0
881,2007,NH,129.22639693967122,1312540.0,6557.0,19.1,11.4,3.4,6.8,4.3,1625233.0,19809903.0,261538.4
882,2007,NJ,176.09943508942186,8677885.0,6256.0,128.2,83.6,33.9,19.5,10.7,2249910.0,49021513.0,298549.6666666667
883,2007,NM,197.4987741212713,1990070.0,972664.0,58.8,17.9,12.7,31.4,28.3,15958762.0,19295058.666666668,41175.5
884,2007,NV,180.0960376607533,2601072.0,204721.0,41.5,19.7,13.9,16.8,7.9,3446770.0,68663577.2,12477.5
885,2007,NY,141.6166598025617,19132335.0,119177.0,196.6,107.7,64.4,49.9,24.6,3181321.3333333335,132700863.33333333,4618383.333333333
886,2007,OH,170.8487143180246,11500468.0,776096.0,267.2,83.4,44.3,132.1,139.6,23818414.4,11624714.666666666,839451.2
887,2007,OK,219.27063598361374,3634349.0,3083039.0,108.6,37.1,35.9,49.9,35.6,10292922.0,95697514.33333333,133436.0
888,2007,OR,150.76312534794252,3722417.0,426349.0,43.5,25.4,13.8,9.7,4.3,2577187.0,34872709.333333336,7945.5
889,2007,PA,159.7266706208438,12563937.0,678319.0,275.6,92.4,41.3,127.6,141.9,22196058.4,56912240.0,1066017.6
890,2007,RI,157.25735159790403,1057315.0,1077.0,11.0,6.2,4.8,2.8,0.0,0.0,34543507.333333336,30926.4
891,2007,SC,243.82959014241092,4444110.0,177193.0,86.7,34.7,9.6,42.2,42.4,11074824.0,16620647.333333334,138021.66666666666
892,2007,SD,149.7802149697726,791623.0,2182273.0,13.8,7.8,2.9,3.0,3.2,1690652.0,4235097.0,69856.5
893,2007,TN,221.19258535778368,6175727.0,682561.0,126.8,50.5,12.1,57.2,64.2,13810615.5,3291254.0,230010.0
894,2007,TX,248.99384386868496,23831983.0,7763371.0,680.2,334.5,192.1,231.2,153.7,51457894.0,519155710.3333333,899759.6666666666
895,2007,UT,153.42909121052608,2597746.0,444477.0,70.0,20.4,12.2,38.5,37.4,8532400.5,19215124.666666668,36743.5
896,2007,VA,201.93100959605746,7751000.0,478102.0,127.3,66.2,17.5,42.2,43.6,4810037.0,36263245.6,1136118.0
897,2007,VT,119.38352098718087,623481.0,48107.0,6.5,6.0,0.5,0.0,0.0,0.0,25947.0,13692.0
898,2007,WA,129.55155244397528,6461587.0,734608.0,78.5,54.5,14.8,12.0,9.1,3792822.0,17414475.0,16193.666666666666
899,2007,WI,131.39798307280262,5610775.0,972826.0,104.2,38.4,21.4,44.3,44.4,9632176.0,18165792.666666668,642342.3333333334
900,2007,WV,182.6074182526932,1834052.0,118885.0,114.7,14.4,6.6,87.8,93.8,15227138.8,2024262.5,178368.0
901,2007,WY,125.539914422789,534876.0,790318.0,66.3,11.4,7.7,44.0,47.2,13314098.5,2198033.0,42442.0
902,2008,AK,27.274879518718564,687455.0,2185.0,39.5,19.8,18.2,3.3,1.4,248557.0,22076697.0,827322.0
903,2008,AL,236.9356270915573,4718206.0,365828.0,139.8,37.4,21.9,81.8,80.4,17908440.0,67674356.8,140567.0
904,2008,AR,215.04662224041795,2874554.0,590987.0,64.1,24.8,12.6,29.3,26.6,10472690.666666666,20166632.333333332,52603.5
905,2008,AZ,245.95550674188536,6280362.0,679681.0,102.2,36.6,21.7,58.1,43.8,15173675.333333334,94640362.66666667,46199.5
906,2008,CA,213.0909616843716,36604337.0,1906059.0,379.9,242.5,131.0,50.9,6.0,463431.0,293322840.6666667,1220739.6666666667
907,2008,CO,133.6700681719153,4889730.0,3144373.0,97.2,33.0,27.3,41.5,36.8,12486885.333333334,35304740.0,14930.0
908,2008,CT,151.19720520754913,3545579.0,8577.0,37.5,24.2,9.0,8.0,4.3,1423586.0,19825968.0,329838.3333333333
910,2008,DE,192.22377049180338,883874.0,10242.0,15.6,7.1,2.6,6.3,5.8,1204101.5,4574794.0,151642.4
911,2008,FL,276.3491565999997,18527305.0,408350.0,238.0,120.2,51.4,117.8,66.2,13833570.5,266533052.0,6900020.0
912,2008,GA,235.31431327885238,9504843.0,359906.0,171.9,64.1,23.1,86.5,84.6,26325079.333333332,32518330.333333332,245147.0
913,2008,HI,260.0032100822405,1332213.0,27664.0,19.3,17.4,0.1,7.9,1.7,746642.0,0.0,4469092.333333333
914,2008,IA,135.1641706725848,3016734.0,7624857.0,91.1,27.3,17.4,41.4,46.3,12571959.0,7067747.6,135645.6
915,2008,ID,127.27219828824595,1534320.0,1153718.0,15.5,9.9,4.8,0.7,0.8,21846.0,5065440.8,170.0
916,2008,IL,160.53107533885787,12747038.0,1553420.0,241.0,81.8,53.7,97.8,105.3,19329623.666666668,11998289.666666666,108939.6
917,2008,IN,161.14151194656566,6424806.0,1170820.0,227.3,49.2,29.5,123.9,148.3,20348345.666666668,10546397.0,107179.0
918,2008,KS,186.80938546643452,2808076.0,6638799.0,74.4,23.3,15.5,36.8,35.5,21616305.0,13320043.5,232670.0
919,2008,KY,193.3257789741694,4289878.0,656347.0,150.6,40.3,12.3,96.1,97.8,28127184.0,5476842.0,3820240.6666666665
920,2008,LA,250.6564329954372,4435586.0,192723.0,239.6,141.7,72.6,40.1,25.1,8171323.5,129373731.66666667,1757175.2
921,2008,MA,150.11144349413956,6468967.0,9470.0,76.4,44.1,22.0,20.3,10.2,2294773.0,53073292.666666664,1209169.3333333333
922,2008,MD,182.07784590460935,5684965.0,73233.0,74.4,34.1,10.7,28.2,29.5,4439356.4,5854538.666666667,263806.0
923,2008,ME,116.98108791950001,1330509.0,14358.0,19.0,14.5,3.9,2.5,0.6,52648.666666666664,26466298.0,220244.33333333334
924,2008,MI,124.57996122230327,9946889.0,632953.0,175.0,56.3,42.2,73.4,76.3,12241434.666666666,25099485.333333332,282677.3333333333
925,2008,MN,101.86716098448632,5247018.0,3139796.0,99.7,42.3,23.0,33.3,34.3,9624706.0,8280383.333333333,156052.0
926,2008,MO,178.9470665863961,5923916.0,2131293.0,135.3,43.7,15.8,75.6,75.7,21908038.0,14098671.0,72333.5
927,2008,MS,238.21323691051933,2947806.0,224038.0,64.4,28.1,19.3,25.8,16.9,4749315.5,67624356.8,102482.0
928,2008,MT,116.91338517856283,976415.0,1013679.0,35.8,12.3,4.1,20.0,19.4,8007711.333333333,286537.5,323668.8
929,2008,NC,212.7349023665848,9309449.0,2371933.0,149.2,60.0,13.2,74.7,75.9,12398955.2,14415912.8,184315.33333333334
930,2008,ND,109.72445903075146,657569.0,741140.0,53.1,9.1,3.5,31.7,40.5,16655006.666666666,404.0,44650.5
931,2008,NE,157.85664081439342,1796378.0,7795772.0,46.7,15.0,9.2,22.1,22.4,8906819.333333334,3609136.5,73059.0
932,2008,NH,131.65490138953012,1315906.0,5586.0,18.7,10.9,3.9,6.7,3.8,1481001.0,24434353.0,103336.4
933,2008,NJ,177.72004425977056,8711090.0,6156.0,126.1,83.0,33.7,18.8,9.3,1998244.5,53447627.333333336,210427.0
934,2008,NM,195.84455313795905,2010662.0,980655.0,56.3,15.7,13.4,30.8,27.2,15397619.0,22312472.666666668,50942.5
935,2008,NV,171.37921592834152,2653630.0,185905.0,40.8,17.7,14.6,18.0,8.5,2585050.0,71929904.0,14001.0
936,2008,NY,140.63766470465023,19212436.0,162155.0,187.0,101.2,63.9,43.3,21.8,2932268.6666666665,128233577.33333333,2158134.0
937,2008,OH,161.15553692212563,11515391.0,789137.0,260.2,79.1,43.6,128.9,137.2,29525164.5,8504136.8,1247447.5
938,2008,OK,225.11251414856835,3668976.0,2957332.0,111.5,36.2,37.7,51.5,37.4,11078595.5,94754934.0,12533.2
939,2008,OR,143.1735803519999,3768748.0,507269.0,42.6,24.0,14.6,10.1,4.0,2382020.0,39956568.0,12410.5
940,2008,PA,154.99274265059836,12612285.0,665358.0,267.7,91.0,41.2,122.0,135.2,21566983.6,45647427.666666664,584989.3333333334
941,2008,RI,160.54954462515565,1055003.0,1080.0,10.6,5.8,4.8,2.9,0.0,0.0,35694034.666666664,22242.5
942,2008,SC,233.76518186535517,4528996.0,174730.0,84.6,32.7,9.3,42.3,42.5,8477543.0,15251793.666666666,113759.33333333333
943,2008,SD,132.5180968206641,799124.0,2109236.0,15.0,7.4,3.5,3.9,4.1,2359357.0,2632112.0,25102.5
944,2008,TN,204.71427622028168,6247411.0,573315.0,120.4,46.3,12.6,54.4,61.4,13446895.5,2077473.2,264848.0
945,2008,TX,260.2112240073225,24309039.0,7371772.0,644.3,296.8,193.6,228.9,153.4,50919963.5,505173282.3333333,736565.6666666666
946,2008,UT,140.53405382125973,2663029.0,470121.0,69.2,18.8,12.6,39.0,37.8,8703866.5,22577753.6,31154.0
947,2008,VA,193.0116642895302,7833496.0,452688.0,116.3,60.2,16.4,36.8,39.5,4303488.666666667,30935385.2,680488.0
948,2008,VT,122.68161226696182,624151.0,48747.0,5.9,5.4,0.5,0.0,0.0,0.0,37905.0,11967.0
949,2008,WA,124.28541288009568,6562231.0,609051.0,75.2,49.9,16.3,12.8,9.0,3847809.3333333335,23120546.0,22168.666666666668
950,2008,WI,116.17584710873497,5640996.0,932182.0,104.7,36.8,22.0,44.8,45.9,8311344.333333333,13770730.333333334,576686.3333333334
951,2008,WV,172.81507915141805,1840310.0,116408.0,110.7,13.1,6.3,85.4,91.2,15054281.2,775260.8,161492.66666666666
952,2008,WY,110.31814132575683,546043.0,660852.0,66.9,11.3,7.8,44.5,47.7,13464103.5,1659089.5,53056.666666666664
953,2009,AK,42.586632441123264,698895.0,2140.0,37.7,18.2,18.2,3.2,1.4,256479.5,19475084.0,998160.0
954,2009,AL,231.28279262246556,4757938.0,349146.0,119.9,35.2,24.7,67.0,60.2,13819262.5,93398862.4,147858.0
955,2009,AR,211.4649847980823,2896843.0,517377.0,61.3,23.0,13.1,29.1,25.2,10010932.0,26232970.666666668,74621.0
956,2009,AZ,229.36912877786312,6343154.0,638460.0,93.1,33.8,20.0,52.9,39.5,13891696.0,87354864.0,58521.0
957,2009,CA,212.19220225621905,36961229.0,1677381.0,365.8,234.5,126.7,47.9,5.0,404214.5,277073382.6666667,1003644.6666666666
958,2009,CO,133.13946823067946,4972195.0,2753750.0,92.8,31.2,28.3,38.9,33.4,11413904.0,37970787.333333336,11132.333333333334
959,2009,CT,143.73544013167935,3561807.0,10231.0,35.7,23.2,10.0,6.6,2.5,740169.3333333334,23852902.0,197774.0
961,2009,DE,180.4527397260276,891730.0,7928.0,11.9,6.0,2.7,3.9,3.2,674143.0,4536908.8,192950.8
962,2009,FL,278.59370281424657,18652644.0,378929.0,223.2,110.6,57.3,111.1,55.5,11582860.0,306166799.3333333,5270091.0
963,2009,GA,229.81898470238355,9620846.0,350966.0,161.6,67.6,25.2,74.5,69.1,21951780.666666668,48176427.666666664,224234.66666666666
964,2009,HI,257.6910920008216,1346717.0,31945.0,18.9,17.1,0.1,7.7,1.6,663171.0,0.0,4246592.333333333
965,2009,IA,139.10002771055892,3032870.0,6853217.0,86.0,26.8,16.8,37.5,42.4,11615172.5,4400110.0,74573.6
966,2009,ID,127.3425508483069,1554439.0,983717.0,15.1,9.7,4.6,0.7,0.8,19123.0,5010166.4,54.666666666666664
967,2009,IL,160.13147244212885,12796778.0,1433725.0,225.4,77.5,51.3,91.4,96.9,18051000.666666668,11990334.666666666,91889.2
968,2009,IN,158.40594485044105,6459325.0,1052517.0,204.0,47.0,27.2,110.3,130.0,18111237.0,11176374.0,113616.0
969,2009,KS,186.49111136651203,2832704.0,5910565.0,72.4,23.0,15.5,35.7,34.0,20782692.0,16020235.0,235617.33333333334
970,2009,KY,188.25167788472058,4317074.0,558828.0,139.9,39.3,11.3,88.0,89.4,39271173.0,5011284.0,4034660.0
971,2009,LA,248.08744148553424,4491648.0,190115.0,222.2,128.6,69.7,38.0,24.1,7860979.0,124886666.0,1429414.8
972,2009,MA,142.6901070929835,6517613.0,5552.0,69.8,39.5,21.6,17.6,8.8,1948058.0,51734631.333333336,508468.3333333333
973,2009,MD,174.5541703161451,5730388.0,58997.0,71.0,34.8,10.8,24.6,25.5,3938679.2,5247664.0,208016.66666666666
974,2009,ME,112.48680900026292,1329590.0,11611.0,18.3,14.2,3.9,2.4,0.2,10862.0,26320943.5,209607.66666666666
975,2009,MI,121.76700594773713,9901591.0,515941.0,163.6,53.8,39.8,70.0,70.2,11825314.666666666,22081948.666666668,241920.0
976,2009,MN,103.52085141211498,5281203.0,2921315.0,91.7,39.0,21.5,30.5,31.4,8857021.5,7992327.333333333,44565.0
977,2009,MO,179.1917646538878,5961088.0,2004908.0,129.4,42.3,14.1,72.8,73.1,21375877.0,9833845.666666666,113443.5
978,2009,MS,235.830034988822,2958774.0,205461.0,60.2,27.1,19.7,23.2,13.5,4212082.0,74106538.4,25430.0
979,2009,MT,115.01744763870957,983982.0,988516.0,32.3,11.8,4.1,17.2,16.5,6767481.333333333,385792.5,371047.6
980,2009,NC,205.92134105977814,9449566.0,2055477.0,132.7,54.7,13.4,64.5,64.8,10519167.6,15990555.6,178893.33333333334
981,2009,ND,97.00862700196171,664968.0,652945.0,51.6,8.2,3.0,31.3,40.3,16460706.0,49792.666666666664,41601.0
982,2009,NE,156.00887357299177,1812683.0,6890148.0,47.2,14.7,8.8,23.3,23.8,9463182.666666666,1665982.0,44601.0
983,2009,NH,125.9213354123671,1316102.0,7533.0,17.0,10.6,3.3,5.4,3.1,1207934.0,19089828.5,133127.6
984,2009,NJ,166.4911609121645,8755602.0,6576.0,108.9,69.4,33.9,14.7,5.7,1176499.0,62229350.4,161555.66666666666
985,2009,NM,198.18522592226586,2036802.0,881700.0,57.1,14.8,13.1,33.0,29.2,16512524.0,23483630.666666668,42672.5
986,2009,NV,170.28757173109312,2684665.0,193497.0,39.2,16.2,15.1,18.2,8.0,2547709.3333333335,63410424.666666664,16061.5
987,2009,NY,135.397617158222,19307066.0,130370.0,170.9,94.4,61.8,34.6,14.9,2015140.6666666667,119343376.0,1514449.3333333333
988,2009,OH,159.21144692216717,11528896.0,764546.0,234.7,73.3,40.8,115.1,120.9,16859972.0,11940489.0,1158998.5
989,2009,OK,220.05170149613696,3717572.0,2816709.0,105.5,33.9,36.1,50.1,35.6,10572544.5,95226125.33333333,13040.0
990,2009,OR,146.13072134472864,3808600.0,445097.0,40.6,24.0,13.5,8.9,3.2,1854042.0,36887065.0,4676.0
991,2009,PA,149.33589333705743,12666858.0,584738.0,242.1,81.4,44.5,114.5,116.6,16268432.666666666,69726930.33333333,566787.6666666666
992,2009,RI,152.90063927117276,1053646.0,934.0,11.2,6.1,5.0,3.0,0.0,0.0,37257636.666666664,18631.5
993,2009,SC,226.54856678920544,4589872.0,135780.0,78.9,33.0,10.4,37.9,35.5,7030200.5,24761697.0,306555.6666666667
994,2009,SD,128.44385711929303,807067.0,1841357.0,14.7,7.6,3.5,3.4,3.6,2106637.0,917717.0,11856.5
995,2009,TN,198.9979627072164,6306019.0,467871.0,101.7,44.4,11.8,39.4,45.6,9848298.0,2248925.5,234816.0
996,2009,TX,258.67862829761634,24801761.0,7072210.0,610.4,283.6,184.5,218.1,143.1,63604433.333333336,489183685.6666667,996275.3333333334
997,2009,UT,141.21391563213976,2723421.0,392352.0,64.3,17.7,11.8,36.1,34.9,8191460.0,20445284.0,25281.2
998,2009,VA,186.667367879715,7925937.0,337702.0,105.0,55.8,17.5,31.6,31.9,3490576.3333333335,37950242.0,600512.0
999,2009,VT,117.21132732202739,624817.0,41692.0,6.1,5.7,0.5,0.0,0.0,0.0,63800.0,7455.0
1000,2009,WA,129.03292778676445,6667426.0,601654.0,72.9,48.0,16.9,12.7,8.0,3322917.3333333335,28531441.666666668,28109.666666666668
1001,2009,WI,117.79946773196441,5669264.0,821606.0,95.6,34.2,20.8,40.0,40.7,7472803.333333333,13773815.333333334,438379.3333333333
1002,2009,WV,168.52246586409856,1847775.0,134320.0,89.5,12.5,6.3,66.6,70.9,11666603.2,455734.8,205596.66666666666
1003,2009,WY,109.22788903504389,559851.0,670774.0,63.5,10.6,7.8,42.4,45.2,12771196.0,1629414.0,60954.666666666664
1004,2010,AK,46.121598113991816,713910.0,2908.0,38.6,19.6,17.8,3.0,1.4,248250.0,20338487.0,811148.0
1005,2010,AL,236.23275267260257,4785437.0,429919.0,132.4,35.4,28.8,77.4,68.5,15512494.5,115490664.8,153133.0
1006,2010,AR,224.46139306614808,2921964.0,701852.0,65.6,23.1,14.5,32.6,28.0,8282777.0,30877932.666666668,31207.6
1007,2010,AZ,220.58281505434246,6407172.0,691838.0,95.0,33.7,17.8,54.9,43.7,15450749.333333334,74918584.33333333,60355.0
1008,2010,CA,200.43722237060268,37319502.0,2050584.0,360.1,232.5,123.2,43.5,5.2,415976.5,257075318.66666666,726563.3333333334
1009,2010,CO,139.13005846175622,5047349.0,3048483.0,95.2,31.8,27.1,40.3,36.5,12513290.666666666,30436927.333333332,16728.333333333332
1010,2010,CT,158.95812231832053,3579114.0,9256.0,36.0,22.5,10.8,7.7,2.7,844130.0,28866727.0,280700.6666666667
1012,2010,DE,190.9568493156821,899593.0,8653.0,11.2,5.4,3.0,4.3,2.9,815269.3333333334,9725273.2,41208.4
1013,2010,FL,269.3479403044383,18845537.0,500397.0,240.9,118.1,62.5,120.1,60.9,12657615.0,329999876.6666667,5348706.333333333
1014,2010,GA,234.18475703928772,9711881.0,370677.0,171.0,69.4,28.7,79.9,73.3,22958066.666666668,58770498.333333336,224071.66666666666
1015,2010,HI,257.6621869534246,1363963.0,34553.0,19.0,17.3,0.1,7.6,1.6,488986.6666666667,0.0,4111533.0
1016,2010,IA,147.89403985340556,3050745.0,8316887.0,90.3,26.9,16.6,41.1,47.1,12797357.5,5066355.2,130006.0
1017,2010,ID,126.7445928815096,1570746.0,1204900.0,15.9,10.6,4.5,0.7,0.8,20606.0,4929242.4,98.0
1018,2010,IL,172.76133274043292,12840503.0,1775869.0,230.2,77.2,51.6,95.1,102.0,18644185.666666668,16105050.0,68258.66666666667
1019,2010,IN,170.17585359667942,6490432.0,1296420.0,216.1,48.0,30.7,115.6,137.9,18740043.666666668,18604325.0,110563.6
1020,2010,KS,195.8447241014712,2858190.0,7019784.0,72.1,23.1,14.8,35.8,34.4,20964625.0,18604968.666666668,296313.0
1021,2010,KY,194.36410622857264,4348181.0,722595.0,149.1,40.5,12.6,95.1,96.4,41890627.0,10464938.5,4378354.0
1022,2010,LA,250.53904223255913,4544532.0,196113.0,235.3,132.5,78.6,42.7,24.8,8108814.5,145537330.33333334,2457906.8
1023,2010,MA,158.2582328256739,6566307.0,8145.0,71.3,39.7,23.7,18.3,8.0,1751433.5,63367762.666666664,182670.66666666666
1024,2010,MD,184.56411775323843,5788645.0,72861.0,69.5,32.8,11.5,25.2,25.4,3954343.2,9543294.666666666,219589.0
1025,2010,ME,130.108532354967,1327629.0,11882.0,17.9,13.5,4.3,2.6,0.2,13475.333333333334,29147331.0,166782.0
1026,2010,MI,139.08646270793966,9877510.0,700808.0,164.1,52.9,40.2,71.1,71.4,11700494.666666666,32234201.0,232355.66666666666
1027,2010,MN,119.63132871873964,5310828.0,3498292.0,91.4,38.9,22.6,29.6,30.1,11390132.666666666,12155227.0,22776.333333333332
1028,2010,MO,188.02860353053973,5995974.0,2192049.0,133.3,42.1,14.9,76.8,76.6,22383003.5,13233370.333333334,127357.5
1029,2010,MS,240.99732141872343,2970548.0,267326.0,64.9,27.3,23.6,26.6,14.2,4294517.5,94878088.8,70513.0
1030,2010,MT,113.5639820689479,990697.0,1130691.0,34.2,11.0,3.9,20.0,19.4,8003470.666666667,363400.5,311150.4
1031,2010,NC,209.9001780540767,9574323.0,2468128.0,142.5,55.0,16.3,73.0,71.5,11736650.4,29350387.2,188761.0
1032,2010,ND,107.78857110279183,674715.0,784906.0,52.3,9.7,3.7,29.9,39.0,15468216.0,49894.666666666664,35473.0
1033,2010,NE,160.45032705396972,1829542.0,7901171.0,49.7,16.5,9.0,23.3,24.3,9513994.0,1662731.6,57419.0
1034,2010,NH,139.88052778038892,1316762.0,8188.0,16.5,10.0,3.3,5.4,3.2,1247212.0,19530683.5,53990.0
1035,2010,NJ,179.3561465972959,8799446.0,8185.0,113.0,70.8,35.6,17.8,6.9,1460901.5,76293476.0,138984.0
1036,2010,NM,196.79969931350405,2064552.0,1045170.0,53.0,14.6,13.0,29.3,25.5,14536265.0,23687592.0,36982.4
1037,2010,NV,164.03665408258087,2702405.0,218920.0,37.3,15.6,14.2,16.9,7.7,2392126.0,58316509.0,12582.0
1038,2010,NY,146.53366675844924,19399878.0,187670.0,172.5,92.1,64.9,38.2,15.9,2102543.0,139078854.66666666,1200260.0
1039,2010,OH,167.100556896526,11539336.0,993158.0,246.6,75.0,42.9,122.1,129.2,21261048.8,22587375.2,1271579.0
1040,2010,OK,223.5647830927235,3759944.0,3591896.0,105.0,35.3,37.0,47.7,33.0,9779506.0,96491442.66666667,14227.5
1041,2010,OR,140.22585593110955,3837491.0,434776.0,40.4,23.5,12.9,9.8,4.1,2417098.0,36147906.666666664,3940.6666666666665
1042,2010,PA,160.20030847667948,12711160.0,733173.0,253.8,81.5,48.1,120.9,124.8,16997792.666666668,82131187.0,391447.0
1043,2010,RI,166.30027397317255,1053959.0,819.0,10.9,5.9,5.1,3.1,0.0,0.0,38435456.0,12351.5
